<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,20160613,000000,24.695,24.695,24.06,24.454,9246,0
APT,D,20160614,000000,24.074,24.462,24.074,24.462,9129,0
APT,D,20160615,000000,24.454,24.454,24.214,24.214,5680,0
APT,D,20160616,000000,24.422,24.422,23.647,24.06,49389,0
APT,D,20160617,000000,23.837,24.924,23.837,24.924,3717,0
APT,D,20160620,000000,24.86,24.909,24.487,24.909,3918,0
APT,D,20160621,000000,24.622,24.909,24.472,24.909,1397,0
APT,D,20160622,000000,24.64,25.258,24.558,25.258,6421,0
APT,D,20160623,000000,25.416,25.416,25.099,25.289,2038,0
APT,D,20160624,000000,23.828,24.004,22.24,23.519,14101,0
APT,D,20160627,000000,23.812,25.265,23.536,23.536,9615,0
APT,D,20160628,000000,23.536,24.574,23.536,23.536,1377,0
APT,D,20160629,000000,23.59,23.986,23.59,23.687,1710,0
APT,D,20160630,000000,23.995,23.995,23.669,23.828,8184,0
APT,D,20160701,000000,23.677,23.828,23.536,23.82,5971,0
APT,D,20160704,000000,23.527,23.527,23.391,23.398,2390,0
APT,D,20160705,000000,23.509,23.986,23.398,23.433,7750,0
APT,D,20160706,000000,23.312,24.622,23.312,23.433,3155,0
APT,D,20160707,000000,23.433,23.583,23.297,23.424,6091,0
APT,D,20160708,000000,23.433,23.433,23.35,23.424,2125,0
APT,D,20160711,000000,23.433,23.812,23.433,23.487,1582,0
APT,D,20160712,000000,23.509,23.509,23.24,23.391,4004,0
APT,D,20160713,000000,23.433,23.433,23.25,23.25,211,0
APT,D,20160714,000000,23.304,23.304,22.956,23.231,4334,0
APT,D,20160715,000000,23.231,23.231,22.875,23.177,720,0
APT,D,20160718,000000,23.177,23.271,22.962,23.137,6960,0
APT,D,20160719,000000,23.137,23.137,22.891,23.026,5755,0
APT,D,20160720,000000,22.956,23.01,22.796,23.01,2933,0
APT,D,20160721,000000,22.796,22.956,22.144,22.24,33950,0
APT,D,20160722,000000,22.24,22.24,21.444,21.525,41570,0
APT,D,20160725,000000,21.605,21.97,21.486,21.763,8997,0
APT,D,20160726,000000,22.223,22.223,21.652,21.922,3691,0
APT,D,20160727,000000,21.922,21.922,21.763,21.763,43032,0
APT,D,20160728,000000,21.842,21.922,21.787,21.795,4715,0
APT,D,20160729,000000,21.842,22.223,21.724,21.835,11644,0
APT,D,20160801,000000,21.922,23.583,21.771,23.033,77788,0
APT,D,20160802,000000,23.033,23.35,22.479,23.033,171746,0
APT,D,20160803,000000,23.033,23.033,22.501,22.947,41575,0
APT,D,20160804,000000,23.146,24.614,22.796,24.614,8253,0
APT,D,20160805,000000,24.225,24.614,24.067,24.583,13167,0
APT,D,20160808,000000,24.591,24.781,23.986,24.614,66257,0
APT,D,20160809,000000,24.622,24.622,24.352,24.503,88458,0
APT,D,20160810,000000,24.463,24.543,24.417,24.417,50677,0
APT,D,20160811,000000,24.543,24.543,24.32,24.409,185,0
APT,D,20160812,000000,24.543,24.543,24.281,24.472,994,0
APT,D,20160816,000000,24.574,24.574,24.004,24.225,493,0
APT,D,20160817,000000,24.027,24.225,24.027,24.041,3275,0
APT,D,20160818,000000,24.041,24.05,24.041,24.05,1059,0
APT,D,20160819,000000,24.041,24.218,24.041,24.041,932,0
APT,D,20160822,000000,23.956,24.344,23.956,24.225,6759,0
APT,D,20160823,000000,24.225,25.282,24.225,25.179,14069,0
APT,D,20160824,000000,25.265,25.265,24.941,24.941,816,0
APT,D,20160825,000000,24.941,24.941,24.821,24.86,807,0
APT,D,20160826,000000,24.875,24.931,24.622,24.702,964,0
APT,D,20160829,000000,24.622,24.893,24.622,24.765,55931,0
APT,D,20160830,000000,24.893,24.893,23.549,23.812,6235,0
APT,D,20160831,000000,23.796,23.796,23.359,23.749,2043,0
APT,D,20160901,000000,23.669,23.788,23.288,23.288,4442,0
APT,D,20160902,000000,23.288,23.433,23.271,23.344,5166,0
APT,D,20160905,000000,23.344,23.583,23.271,23.328,1770,0
APT,D,20160906,000000,23.32,23.739,23.32,23.693,2521,0
APT,D,20160907,000000,23.391,23.391,23.074,23.185,4178,0
APT,D,20160908,000000,23.137,23.137,23.113,23.137,424,0
APT,D,20160909,000000,23.113,23.35,23.074,23.074,4042,0
APT,D,20160912,000000,23.074,23.129,22.35,22.717,16332,0
APT,D,20160913,000000,22.756,22.947,22.74,22.756,675,0
APT,D,20160914,000000,22.947,22.947,22.7,22.7,48540,0
APT,D,20160915,000000,22.708,22.956,22.637,22.956,306,0
APT,D,20160916,000000,22.637,22.637,22.334,22.359,5714,0
APT,D,20160919,000000,22.334,22.637,22.32,22.637,6365,0
APT,D,20160920,000000,22.907,22.907,22.676,22.676,12689,0
APT,D,20160921,000000,22.676,22.947,22.645,22.676,842,0
APT,D,20160922,000000,22.956,23.669,22.446,23.271,66203,0
APT,D,20160923,000000,23.433,24.622,23.433,23.669,40818,0
APT,D,20160926,000000,24.146,24.941,23.08,24.067,185343,0
APT,D,20160927,000000,24.423,24.423,23.304,23.304,38812,0
APT,D,20160928,000000,23.439,23.439,23.271,23.28,2826,0
APT,D,20160929,000000,23.033,23.978,23.033,23.074,3796,0
APT,D,20160930,000000,23.074,24.249,22.834,23.597,8423,0
APT,D,20161003,000000,23.812,23.812,22.924,23.661,6460,0
APT,D,20161004,000000,23.661,23.669,23.207,23.35,4653,0
APT,D,20161005,000000,23.433,23.669,23.16,23.542,416,0
APT,D,20161006,000000,23.194,23.312,23.194,23.271,331,0
APT,D,20161007,000000,23.201,23.806,23.122,23.35,2062,0
APT,D,20161010,000000,23.812,23.812,23.359,23.549,4066,0
APT,D,20161011,000000,23.708,23.708,23.567,23.59,1816,0
APT,D,20161012,000000,23.605,23.734,23.35,23.549,6156,0
APT,D,20161013,000000,23.549,23.549,23.08,23.08,2431,0
APT,D,20161014,000000,23.549,23.734,23.549,23.734,1561,0
APT,D,20161017,000000,23.734,23.749,23.433,23.433,1580,0
APT,D,20161018,000000,23.433,24.218,23.433,24.218,10126,0
APT,D,20161019,000000,24.218,24.218,23.455,23.749,16011,0
APT,D,20161020,000000,24.06,24.06,23.828,23.986,1055,0
APT,D,20161021,000000,23.909,24.067,23.433,24.067,928,0
APT,D,20161024,000000,24.185,24.21,23.909,24.107,3654,0
APT,D,20161025,000000,24.107,24.107,23.828,23.986,465,0
APT,D,20161026,000000,23.986,23.986,23.931,23.986,1716,0
APT,D,20161027,000000,23.986,23.986,23.074,23.185,11163,0
APT,D,20161028,000000,22.479,23.852,22.08,22.534,136388,0
APT,D,20161031,000000,22.406,23.019,22.396,23.003,6184,0
APT,D,20161102,000000,22.956,23.026,22.002,22.493,1332,0
APT,D,20161103,000000,22.796,23.194,22.565,23.194,221,0
APT,D,20161104,000000,22.597,22.653,22.556,22.556,425,0
APT,D,20161107,000000,23.106,23.433,22.161,22.24,6411,0
APT,D,20161108,000000,22.24,22.47,22.199,22.199,1143,0
APT,D,20161109,000000,22.161,22.772,21.683,21.842,22135,0
APT,D,20161110,000000,21.852,22.396,21.826,21.93,23853,0
APT,D,20161114,000000,22.24,22.637,22.043,22.08,53499,0
APT,D,20161115,000000,22.637,22.796,22.002,22.24,1821,0
APT,D,20161116,000000,22.32,22.597,22.043,22.043,2385,0
APT,D,20161117,000000,22.121,22.479,22.033,22.033,15160,0
APT,D,20161118,000000,22.033,22.033,21.444,21.652,7745,0
APT,D,20161121,000000,22.16,22.176,21.605,21.605,4729,0
APT,D,20161122,000000,22.08,22.152,21.605,22.152,62174,0
APT,D,20161123,000000,22.058,22.396,22.002,22.072,4366,0
APT,D,20161124,000000,22.042,22.042,21.389,21.763,41355,0
APT,D,20161125,000000,22.009,22.479,22.009,22.208,45688,0
APT,D,20161128,000000,22.24,22.24,22.002,22.144,6975,0
APT,D,20161129,000000,22.522,22.764,22.482,22.522,30537,0
APT,D,20161130,000000,22.674,22.674,22.522,22.522,5472,0
APT,D,20161201,000000,22.434,22.908,22.28,22.908,127925,0
APT,D,20161202,000000,22.908,23.084,22.386,23.078,3438,0
APT,D,20161205,000000,23.084,23.165,22.964,23.157,4168,0
APT,D,20161206,000000,23.165,23.97,22.931,23.334,17621,0
APT,D,20161207,000000,23.608,23.963,23.367,23.367,17557,0
APT,D,20161208,000000,23.73,23.73,23.247,23.569,9956,0
APT,D,20161209,000000,24.011,24.131,23.73,23.938,35330,0
APT,D,20161212,000000,23.945,24.847,23.938,23.977,13476,0
APT,D,20161213,000000,24.533,24.798,24.131,24.647,18008,0
APT,D,20161214,000000,24.695,24.724,24.14,24.518,2392,0
APT,D,20161215,000000,24.453,24.453,24.131,24.292,4521,0
APT,D,20161216,000000,24.292,24.292,23.616,24.171,8975,0
APT,D,20161219,000000,24.171,24.283,23.785,23.785,2120,0
APT,D,20161220,000000,23.768,23.81,23.655,23.664,28465,0
APT,D,20161221,000000,23.73,23.73,23.213,23.641,11132,0
APT,D,20161222,000000,23.488,23.712,23.488,23.649,4200,0
APT,D,20161223,000000,23.407,23.73,23.407,23.73,300,0
APT,D,20161227,000000,23.407,23.672,23.407,23.433,228,0
APT,D,20161228,000000,23.407,23.73,23.407,23.407,1681,0
APT,D,20161229,000000,23.569,24.131,23.446,24.041,25370,0
APT,D,20161230,000000,23.97,24.123,23.407,24.05,1954,0
APT,D,20170102,000000,23.697,24.525,23.649,24.218,4376,0
APT,D,20170103,000000,24.218,24.372,24.131,24.364,1238,0
APT,D,20170104,000000,24.131,24.556,23.888,23.888,8324,0
APT,D,20170105,000000,24.372,24.372,24.372,24.372,24,0
APT,D,20170109,000000,24.364,24.364,23.608,23.649,2198,0
APT,D,20170110,000000,23.655,23.963,23.327,23.48,11695,0
APT,D,20170111,000000,23.569,23.569,23.247,23.247,8135,0
