<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,20070608,000000,204.62,208.03,204.62,208.03,218,0
ZWC,D,20070611,000000,205.4,208.23,205.4,208.23,983,0
ZWC,D,20070612,000000,208.49,210.75,208.49,210.75,755,0
ZWC,D,20070613,000000,208.86,212.01,208.86,211.58,655,0
ZWC,D,20070614,000000,212.41,212.41,211.78,212.41,388,0
ZWC,D,20070615,000000,212.82,212.82,211.58,212.82,1241,0
ZWC,D,20070618,000000,213.67,213.67,210.75,211.37,960,0
ZWC,D,20070619,000000,210.95,212.82,210.95,212.82,64,0
ZWC,D,20070620,000000,212.61,212.82,211.17,212.82,322,0
ZWC,D,20070621,000000,210.95,210.95,210.75,210.75,427,0
ZWC,D,20070622,000000,209.91,214.07,209.91,213.25,491,0
ZWC,D,20070625,000000,214.07,214.72,212.41,214.72,295,0
ZWC,D,20070626,000000,214.49,214.91,214.49,214.91,675,0
ZWC,D,20070627,000000,214.91,214.91,213.67,213.67,162,0
ZWC,D,20070628,000000,214.91,215.75,213.25,215.75,623,0
ZWC,D,20070629,000000,213.67,213.67,213.46,213.46,230,0
ZWC,D,20070702,000000,215.75,215.75,212.41,215.36,165,0
ZWC,D,20070703,000000,212.19,216.16,212.19,216.16,579,0
ZWC,D,20070704,000000,215.75,217,215.75,217,509,0
ZWC,D,20070705,000000,216.79,216.79,216.79,216.79,2,0
ZWC,D,20070706,000000,216.79,216.79,212.82,216.59,282,0
ZWC,D,20070709,000000,214.49,214.49,213.88,213.88,64,0
ZWC,D,20070710,000000,214.07,214.49,214.07,214.07,106,0
ZWC,D,20070711,000000,213.88,216.16,213.88,214.07,503,0
ZWC,D,20070712,000000,214.91,214.91,214.07,214.07,55,0
ZWC,D,20070713,000000,214.91,214.91,211.58,212.82,222,0
ZWC,D,20070716,000000,212.41,212.82,212.41,212.82,120,0
ZWC,D,20070717,000000,212.82,214.91,212.82,214.91,85,0
ZWC,D,20070718,000000,215.75,215.75,215.36,215.36,127,0
ZWC,D,20070719,000000,212.82,213.46,212.82,213.46,48,0
ZWC,D,20070720,000000,215.75,215.75,213.46,214.07,13,0
ZWC,D,20070723,000000,213.67,215.36,213.46,215.36,366,0
ZWC,D,20070724,000000,213.25,217,213.25,217,1860,0
ZWC,D,20070725,000000,212.82,217.41,212.82,216.59,115,0
ZWC,D,20070726,000000,218.44,221.79,218.44,221.39,1400,0
ZWC,D,20070727,000000,221.17,221.17,217,217.83,82,0
ZWC,D,20070730,000000,213.67,213.88,213.67,213.67,239,0
ZWC,D,20070801,000000,212.82,217,212.01,217,120,0
ZWC,D,20070802,000000,212.82,214.91,212.82,214.91,263,0
ZWC,D,20070803,000000,213.03,214.91,212.82,214.91,439,0
ZWC,D,20070806,000000,214.91,214.91,212.19,214.49,240,0
ZWC,D,20070807,000000,214.91,214.91,212.01,212.01,432,0
ZWC,D,20070808,000000,213.25,213.25,212.01,212.01,159,0
ZWC,D,20070809,000000,214.91,214.91,209.91,209.91,575,0
ZWC,D,20070810,000000,210.12,210.12,205.54,207.62,578,0
ZWC,D,20070813,000000,212.82,222.84,212.82,217.83,1664,0
ZWC,D,20070814,000000,219.08,223.26,219.08,223.26,816,0
ZWC,D,20070816,000000,225.35,225.35,206.57,212.01,634,0
ZWC,D,20070817,000000,211.58,221.17,211.58,221.17,858,0
ZWC,D,20070820,000000,224.31,233.28,219.08,223.26,1602,0
ZWC,D,20070821,000000,227.45,227.45,221.17,223.26,106,0
ZWC,D,20070822,000000,223.26,223.26,217,217,239,0
ZWC,D,20070823,000000,225.35,225.35,223.26,223.26,109,0
ZWC,D,20070824,000000,225.35,229.52,223.88,223.88,796,0
ZWC,D,20070827,000000,231.62,239.95,225.35,237.87,2010,0
ZWC,D,20070828,000000,236.62,239.95,231.62,234.93,1405,0
ZWC,D,20070829,000000,227.86,238.69,227.45,238.69,1262,0
ZWC,D,20070830,000000,238.69,260,238.69,258.74,3317,0
ZWC,D,20070831,000000,275.42,310.06,275.42,279.59,1970,0
ZWC,D,20070903,000000,296.7,300.46,287.95,296.31,1144,0
ZWC,D,20070904,000000,296.31,304.64,275.82,302.56,744,0
ZWC,D,20070905,000000,286.28,304.64,279.59,279.59,1892,0
ZWC,D,20070906,000000,276.69,287.53,273.34,273.34,852,0
ZWC,D,20070907,000000,272.09,273.34,271.25,271.25,4484,0
ZWC,D,20070910,000000,269.15,269.15,266.23,268.34,296,0
ZWC,D,20070911,000000,271.25,279.59,267.1,275.42,397,0
ZWC,D,20070912,000000,275.01,277.93,271.25,271.25,106,0
ZWC,D,20070913,000000,277.93,277.93,271.25,271.25,13,0
ZWC,D,20070914,000000,277.51,277.51,262.91,265.62,365,0
ZWC,D,20070917,000000,263.95,265.02,263.95,264.38,56,0
ZWC,D,20070918,000000,263.95,263.95,263.12,263.12,62,0
ZWC,D,20070919,000000,265.02,265.62,263.34,264.57,563,0
ZWC,D,20070920,000000,267.1,279.81,265.62,271.68,1183,0
ZWC,D,20070921,000000,271.25,279.59,269.15,279.59,334,0
ZWC,D,20070924,000000,279.59,281.68,275.42,279.59,256,0
ZWC,D,20070925,000000,280.86,281.68,280.86,281.68,96,0
ZWC,D,20070926,000000,281.28,285.87,272.73,285.44,1137,0
ZWC,D,20070927,000000,285.03,285.03,275.42,281.68,166,0
ZWC,D,20070928,000000,280.64,280.86,276.69,276.69,36,0
ZWC,D,20071001,000000,267.1,276.48,267.1,269.15,63,0
ZWC,D,20071002,000000,269.15,273.34,269.15,273.34,34,0
ZWC,D,20071003,000000,269.15,281.68,269.15,281.68,434,0
ZWC,D,20071004,000000,275.82,281.68,275.82,281.68,5,0
ZWC,D,20071005,000000,279.59,280.64,275.65,277.51,109,0
ZWC,D,20071008,000000,273.34,273.34,273.34,273.34,69,0
ZWC,D,20071009,000000,269.58,277.1,269.15,277.1,106,0
ZWC,D,20071010,000000,271.25,276.26,269.15,269.15,731,0
ZWC,D,20071011,000000,269.39,273.34,269.39,272.92,162,0
ZWC,D,20071012,000000,271.25,272.92,271.25,271.25,415,0
ZWC,D,20071015,000000,270.01,272.92,267.93,272.92,35,0
ZWC,D,20071016,000000,267.93,269.15,267.93,269.15,80,0
ZWC,D,20071017,000000,267.29,272.5,267.29,272.09,51,0
ZWC,D,20071018,000000,271.25,271.25,271.25,271.25,2,0
ZWC,D,20071019,000000,271.25,271.25,269.15,269.15,80,0
ZWC,D,20071022,000000,267.1,270.42,266.23,270.42,69,0
