<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IMC,D,20140221,000000,5.6316,6.1465,5.6316,6.0499,151560,0
IMC,D,20140224,000000,6.6289,7.2336,6.2751,6.7516,337367,0
IMC,D,20140225,000000,6.9834,6.9834,6.3072,6.4103,97988,0
IMC,D,20140226,000000,6.4294,6.6229,6.0499,6.0499,59614,0
IMC,D,20140227,000000,6.0499,6.0499,5.7216,5.8891,52392,0
IMC,D,20140228,000000,5.7539,6.0627,5.7539,6.0049,24290,0
IMC,D,20140303,000000,5.4513,5.4513,4.8335,5.1489,232073,0
IMC,D,20140304,000000,5.4064,6.0178,5.3741,5.9276,71257,0
IMC,D,20140305,000000,6.1722,6.1851,5.8697,5.9534,20505,0
IMC,D,20140306,000000,6.0178,6.1786,5.6831,5.8375,45469,0
IMC,D,20140307,000000,5.8375,5.8375,5.3291,5.4385,101103,0
IMC,D,20140310,000000,5.5094,5.5801,5.1489,5.3741,111022,0
IMC,D,20140311,000000,5.5351,5.5351,5.2775,5.2775,111512,0
IMC,D,20140312,000000,5.3998,5.3998,5.0202,5.0202,190259,0
IMC,D,20140313,000000,5.0202,5.1296,4.885,4.8914,109348,0
IMC,D,20140314,000000,4.885,5.1296,4.885,5.1103,18412,0
IMC,D,20140317,000000,5.0909,5.4835,5.0845,5.3677,32381,0
IMC,D,20140318,000000,5.387,5.5865,5.2197,5.4256,67153,0
IMC,D,20140319,000000,5.4964,5.6316,5.4256,5.5351,33321,0
IMC,D,20140320,000000,5.4064,5.4706,5.239,5.4064,25641,0
IMC,D,20140321,000000,5.4578,5.4706,5.2841,5.4385,3798,0
IMC,D,20140324,000000,5.4385,5.6959,5.3097,5.4064,13831,0
IMC,D,20140325,000000,5.4064,5.4192,5.3741,5.387,5817,0
IMC,D,20140326,000000,5.4578,5.5351,5.3741,5.3741,6139,0
IMC,D,20140327,000000,5.5094,5.5094,5.3741,5.4385,7052,0
IMC,D,20140328,000000,5.5028,5.5028,5.4064,5.4706,159236,0
IMC,D,20140331,000000,5.4706,5.5672,5.4706,5.5351,7609,0
IMC,D,20140401,000000,5.5994,5.7924,5.5994,5.6702,38709,0
IMC,D,20140402,000000,5.7282,6.0499,5.7282,5.7861,73919,0
IMC,D,20140403,000000,5.7924,5.7924,5.6702,5.6766,9575,0
IMC,D,20140404,000000,5.6766,5.7539,5.6637,5.7539,2601,0
IMC,D,20140407,000000,5.7346,5.7346,5.2454,5.2712,26312,0
IMC,D,20140408,000000,5.1553,5.2775,5.1489,5.1682,10234,0
IMC,D,20140409,000000,5.2262,5.3741,5.1489,5.2775,16898,0
