<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ARH,D,20180205,000000,10.35,10.35,10.283,10.283,488,0
ARH,D,20180206,000000,10.181,10.418,9.878,10.418,10492,0
ARH,D,20180207,000000,10.385,10.52,10.147,10.52,28040,0
ARH,D,20180208,000000,10.385,10.621,10.385,10.621,1173,0
ARH,D,20180209,000000,10.621,10.621,10.418,10.621,1403,0
ARH,D,20180212,000000,10.621,10.621,10.385,10.485,9392,0
ARH,D,20180213,000000,10.485,10.485,10.485,10.485,865,0
ARH,D,20180214,000000,10.248,10.485,10.248,10.485,4539,0
ARH,D,20180215,000000,10.485,10.485,10.485,10.485,2809,0
ARH,D,20180216,000000,10.485,10.485,10.485,10.485,1847,0
ARH,D,20180219,000000,10.485,10.485,10.485,10.485,14782,0
ARH,D,20180220,000000,10.485,10.485,10.418,10.485,21111,0
ARH,D,20180221,000000,10.418,10.418,10.418,10.418,4705,0
ARH,D,20180222,000000,10.418,10.418,10.35,10.418,1566,0
ARH,D,20180223,000000,10.418,10.689,10.418,10.689,1094,0
ARH,D,20180226,000000,10.317,10.959,10.317,10.959,1752,0
ARH,D,20180227,000000,10.959,10.959,10.858,10.858,1666,0
ARH,D,20180228,000000,10.891,10.891,10.621,10.858,6192,0
ARH,D,20180301,000000,10.79,10.823,10.554,10.823,729,0
ARH,D,20180302,000000,10.757,10.757,10.621,10.621,21749,0
ARH,D,20180305,000000,10.554,10.689,10.554,10.689,911,0
ARH,D,20180306,000000,10.689,10.689,10.385,10.689,386,0
ARH,D,20180307,000000,10.418,10.554,10.215,10.52,5973,0
ARH,D,20180308,000000,10.621,10.621,10.451,10.621,469,0
ARH,D,20180309,000000,10.621,10.621,10.554,10.621,447,0
ARH,D,20180312,000000,10.621,10.621,10.52,10.621,212,0
ARH,D,20180314,000000,10.654,10.654,10.654,10.654,592,0
ARH,D,20180315,000000,10.689,10.689,10.52,10.654,1611,0
ARH,D,20180319,000000,10.52,10.621,10.485,10.621,1212,0
ARH,D,20180320,000000,10.485,10.689,10.485,10.689,295,0
ARH,D,20180321,000000,10.485,10.757,10.485,10.757,232,0
ARH,D,20180322,000000,10.757,10.757,10.587,10.757,1547,0
ARH,D,20180323,000000,10.621,10.621,10.621,10.621,1625,0
ARH,D,20180326,000000,10.621,10.79,10.52,10.79,269,0
ARH,D,20180327,000000,10.79,10.79,10.52,10.757,2632,0
ARH,D,20180328,000000,10.757,10.757,10.554,10.722,1004,0
ARH,D,20180329,000000,10.587,10.823,10.587,10.823,2363,0
ARH,D,20180403,000000,10.823,10.823,10.35,10.554,6523,0
ARH,D,20180404,000000,10.554,10.554,10.385,10.554,4251,0
ARH,D,20180406,000000,10.35,10.485,10.147,10.485,13448,0
ARH,D,20180410,000000,10.248,10.485,10.215,10.485,2957,0
ARH,D,20180411,000000,10.451,10.451,10.451,10.451,45,0
ARH,D,20180412,000000,10.451,10.451,10.451,10.451,300,0
ARH,D,20180413,000000,10.418,10.418,10.147,10.35,3169,0
ARH,D,20180416,000000,10.215,10.418,10.215,10.418,277,0
ARH,D,20180417,000000,10.248,10.248,10.215,10.248,666,0
ARH,D,20180418,000000,10.181,10.181,10.08,10.147,3071,0
ARH,D,20180419,000000,10.147,10.147,9.741,10.08,3419,0
ARH,D,20180420,000000,10.147,10.418,10.147,10.418,105740,0
ARH,D,20180423,000000,10.08,10.147,9.944,10.147,5957,0
ARH,D,20180424,000000,10.418,10.418,10.147,10.283,9067,0
ARH,D,20180425,000000,10.147,10.385,10.147,10.35,32544,0
ARH,D,20180426,000000,10.385,10.385,10.317,10.317,724,0
ARH,D,20180427,000000,10.385,10.385,10.147,10.147,3444,0
ARH,D,20180430,000000,10.114,10.35,10.114,10.35,680,0
ARH,D,20180502,000000,10.35,10.35,10.35,10.35,1423,0
ARH,D,20180504,000000,10.35,10.35,10.283,10.283,194,0
ARH,D,20180507,000000,10.283,10.35,10.283,10.317,1880,0
ARH,D,20180508,000000,10.283,10.317,10.248,10.317,779,0
ARH,D,20180509,000000,10.317,10.317,10.248,10.317,696,0
ARH,D,20180511,000000,10.283,10.317,10.181,10.283,73645,0
ARH,D,20180514,000000,10.317,10.485,10.317,10.485,31315,0
ARH,D,20180515,000000,10.485,10.621,10.35,10.621,200898,0
ARH,D,20180516,000000,10.621,10.689,10.485,10.689,254096,0
ARH,D,20180517,000000,10.757,10.757,10.485,10.722,45336,0
ARH,D,20180518,000000,10.317,10.689,10.317,10.689,387,0
ARH,D,20180521,000000,10.317,10.722,10.317,10.722,326,0
ARH,D,20180523,000000,10.35,10.689,10.215,10.689,2650,0
ARH,D,20180524,000000,10.35,10.485,10.35,10.485,2083,0
ARH,D,20180525,000000,10.485,10.689,10.485,10.689,23064,0
ARH,D,20180528,000000,10.52,10.823,10.52,10.79,2087,0
ARH,D,20180529,000000,10.79,10.823,10.757,10.823,5349,0
ARH,D,20180530,000000,10.689,10.79,10.621,10.79,6413,0
ARH,D,20180601,000000,10.79,10.79,10.689,10.79,4731,0
ARH,D,20180604,000000,11.348,11.348,10.678,10.79,103986,0
ARH,D,20180605,000000,10.939,10.939,10.716,10.716,15684,0
ARH,D,20180606,000000,10.641,10.641,10.269,10.604,21979,0
ARH,D,20180607,000000,10.604,10.604,10.604,10.604,1076,0
ARH,D,20180608,000000,10.604,10.641,10.604,10.641,135,0
ARH,D,20180611,000000,10.678,11.162,10.678,11.162,1369,0
ARH,D,20180612,000000,11.087,11.385,10.865,11.385,1815,0
ARH,D,20180613,000000,11.348,11.46,11.05,11.46,5178,0
ARH,D,20180618,000000,11.162,11.46,11.05,11.46,392,0
ARH,D,20180619,000000,11.014,11.46,11.014,11.46,25739,0
ARH,D,20180620,000000,11.423,11.423,11.423,11.423,2821,0
ARH,D,20180621,000000,11.423,11.423,11.162,11.162,806,0
ARH,D,20180622,000000,11.385,11.385,11.385,11.385,2696,0
ARH,D,20180626,000000,11.385,11.385,11.05,11.348,3628,0
ARH,D,20180627,000000,11.385,11.385,11.087,11.274,4158,0
ARH,D,20180628,000000,11.274,11.274,11.274,11.274,2776,0
ARH,D,20180629,000000,11.274,11.348,11.274,11.348,2821,0
ARH,D,20180702,000000,11.311,11.311,11.274,11.274,2424,0
ARH,D,20180703,000000,11.274,11.274,11.274,11.274,2419,0
ARH,D,20180704,000000,11.274,11.274,11.274,11.274,1223,0
ARH,D,20180705,000000,11.274,11.274,11.162,11.162,88856,0
ARH,D,20180706,000000,11.274,11.274,11.274,11.274,1871,0
ARH,D,20180709,000000,11.274,11.274,10.977,11.236,1401,0
ARH,D,20180710,000000,10.79,11.236,10.79,11.236,1484,0
ARH,D,20180712,000000,11.014,11.014,11.014,11.014,13,0
ARH,D,20180713,000000,11.014,11.014,11.014,11.014,868,0
ARH,D,20180716,000000,11.014,11.125,10.865,11.125,1843,0
ARH,D,20180717,000000,11.087,11.087,11.087,11.087,1748,0
ARH,D,20180718,000000,11.087,11.125,11.087,11.125,1910,0
ARH,D,20180719,000000,11.087,11.087,11.087,11.087,1882,0
ARH,D,20180720,000000,11.087,11.087,11.087,11.087,1814,0
ARH,D,20180723,000000,10.939,11.087,10.939,10.939,1675,0
ARH,D,20180724,000000,11.125,11.125,10.939,10.939,1760,0
ARH,D,20180725,000000,11.05,11.05,11.014,11.014,1481,0
ARH,D,20180726,000000,10.827,10.865,10.79,10.79,1202,0
ARH,D,20180727,000000,10.79,10.939,10.79,10.939,155,0
ARH,D,20180730,000000,10.939,10.939,10.939,10.939,61,0
ARH,D,20180731,000000,11.014,11.125,10.939,11.125,176,0
ARH,D,20180801,000000,11.125,11.125,11.125,11.125,1585,0
ARH,D,20180802,000000,11.087,11.087,11.087,11.087,1411,0
ARH,D,20180803,000000,11.087,11.087,10.865,10.865,1814,0
ARH,D,20180806,000000,10.79,10.79,10.79,10.79,135,0
ARH,D,20180807,000000,10.79,10.79,10.79,10.79,639,0
ARH,D,20180808,000000,10.716,10.753,10.269,10.753,1936,0
