<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECH,D,19970514,000000,0.16307,0.16307,0.16307,0.16307,6255370,0
ECH,D,19970515,000000,0.16307,0.16307,0.16307,0.16307,1893846,0
ECH,D,19970516,000000,0.15377,0.15377,0.15377,0.15377,659827,0
ECH,D,19970519,000000,0.15842,0.15842,0.15842,0.15842,1899071,0
ECH,D,19970520,000000,0.15377,0.15377,0.15377,0.15377,835417,0
ECH,D,19970521,000000,0.15621,0.15621,0.15621,0.15621,800625,0
ECH,D,19970522,000000,0.15377,0.15377,0.15377,0.15377,904107,0
ECH,D,19970523,000000,0.14909,0.14909,0.14909,0.14909,1448192,0
ECH,D,19970526,000000,0.14688,0.14688,0.14688,0.14688,885178,0
ECH,D,19970527,000000,0.14909,0.14909,0.14909,0.14909,1549331,0
ECH,D,19970528,000000,0.15154,0.15154,0.15154,0.15154,1145144,0
ECH,D,19970530,000000,0.15377,0.15377,0.15377,0.15377,1868969,0
ECH,D,19970602,000000,0.15154,0.15154,0.15154,0.15154,692998,0
ECH,D,19970603,000000,0.15154,0.15154,0.15154,0.15154,1742950,0
ECH,D,19970604,000000,0.15154,0.15154,0.15154,0.15154,1254210,0
ECH,D,19970605,000000,0.14909,0.14909,0.14909,0.14909,780976,0
ECH,D,19970606,000000,0.15154,0.15154,0.15154,0.15154,2515270,0
ECH,D,19970609,000000,0.15377,0.15377,0.15377,0.15377,955487,0
ECH,D,19970610,000000,0.15842,0.15842,0.15842,0.15842,3618768,0
ECH,D,19970611,000000,0.15842,0.15842,0.15842,0.15842,3697731,0
ECH,D,19970612,000000,0.16086,0.16086,0.16086,0.16086,2437570,0
ECH,D,19970613,000000,0.15621,0.15621,0.15621,0.15621,1403482,0
ECH,D,19970616,000000,0.14112,0.14112,0.14112,0.14112,4409480,0
ECH,D,19970617,000000,0.14443,0.14443,0.14443,0.14443,3992128,0
ECH,D,19970618,000000,0.14223,0.14223,0.14223,0.14223,1780628,0
ECH,D,19970619,000000,0.14223,0.14223,0.14223,0.14223,1927381,0
ECH,D,19970620,000000,0.14443,0.14443,0.14443,0.14443,1273502,0
ECH,D,19970623,000000,0.14223,0.14223,0.14223,0.14223,981265,0
ECH,D,19970624,000000,0.13757,0.13757,0.13757,0.13757,1261962,0
ECH,D,19970625,000000,0.13978,0.13978,0.13978,0.13978,2166788,0
ECH,D,19970626,000000,0.14223,0.14223,0.14223,0.14223,1890958,0
ECH,D,19970627,000000,0.14688,0.14688,0.14688,0.14688,1719694,0
ECH,D,19970630,000000,0.15377,0.15377,0.15377,0.15377,1928638,0
ECH,D,19970701,000000,0.15154,0.15154,0.15154,0.15154,1718794,0
ECH,D,19970702,000000,0.15154,0.15154,0.15154,0.15154,1799921,0
ECH,D,19970703,000000,0.15377,0.15377,0.15377,0.15377,2298937,0
ECH,D,19970704,000000,0.15975,0.15975,0.15975,0.15975,2571340,0
ECH,D,19970707,000000,0.15842,0.15842,0.15842,0.15842,2328141,0
ECH,D,19970708,000000,0.15975,0.15975,0.15975,0.15975,2135961,0
ECH,D,19970709,000000,0.16086,0.16086,0.16086,0.16086,3376833,0
ECH,D,19970710,000000,0.16773,0.16773,0.16773,0.16773,4505205,0
ECH,D,19970711,000000,0.17484,0.17484,0.17484,0.17484,6904918,0
ECH,D,19970714,000000,0.17484,0.17484,0.17484,0.17484,9376382,0
ECH,D,19970715,000000,0.17373,0.17373,0.17373,0.17373,2804804,0
ECH,D,19970716,000000,0.18993,0.18993,0.18993,0.18993,3527368,0
ECH,D,19970717,000000,0.19812,0.19812,0.19812,0.19812,5644397,0
ECH,D,19970718,000000,0.19458,0.19458,0.19458,0.19458,3486622,0
ECH,D,19970721,000000,0.19347,0.19347,0.19347,0.19347,2556374,0
ECH,D,19970722,000000,0.18417,0.18417,0.18417,0.18417,4654479,0
ECH,D,19970723,000000,0.16661,0.16661,0.16661,0.16661,1308294,0
ECH,D,19970724,000000,0.15154,0.15154,0.15154,0.15154,8964079,0
ECH,D,19970725,000000,0.15154,0.15154,0.15154,0.15154,5135469,0
ECH,D,19970728,000000,0.15377,0.15377,0.15377,0.15377,1420609,0
ECH,D,19970729,000000,0.1655,0.1655,0.1655,0.1655,1828222,0
ECH,D,19970730,000000,0.17706,0.17706,0.17706,0.17706,2969580,0
ECH,D,19970731,000000,0.17484,0.17484,0.17484,0.17484,1421512,0
ECH,D,19970801,000000,0.17018,0.17018,0.17018,0.17018,1204815,0
ECH,D,19970804,000000,0.17839,0.17839,0.17839,0.17839,639275,0
ECH,D,19970805,000000,0.17484,0.17484,0.17484,0.17484,1170020,0
ECH,D,19970806,000000,0.18171,0.18171,0.18171,0.18171,2062946,0
ECH,D,19970807,000000,0.18171,0.18171,0.18171,0.18171,1683277,0
ECH,D,19970808,000000,0.18883,0.18883,0.18883,0.18883,4539459,0
ECH,D,19970811,000000,0.19568,0.19568,0.19568,0.19568,3912623,0
ECH,D,19970812,000000,0.19568,0.19568,0.19568,0.19568,3750551,0
