<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVT,D,20000530,000000,3.8002,3.8002,3.8002,3.8002,3526,0
NVT,D,20000531,000000,3.977,3.977,3.977,3.977,31454,0
NVT,D,20000601,000000,4.0212,4.0212,4.0212,4.0212,7590,0
NVT,D,20000602,000000,4.1538,4.1538,4.1538,4.1538,13578,0
NVT,D,20000605,000000,4.198,4.198,4.198,4.198,11921,0
NVT,D,20000606,000000,4.1758,4.1758,4.1758,4.1758,9034,0
NVT,D,20000607,000000,4.1315,4.1315,4.1315,4.1315,5241,0
NVT,D,20000608,000000,4.1758,4.1758,4.1758,4.1758,6808,0
NVT,D,20000609,000000,4.2641,4.2641,4.2641,4.2641,19452,0
NVT,D,20000612,000000,4.2422,4.2422,4.2422,4.2422,6313,0
NVT,D,20000613,000000,4.3304,4.3304,4.3304,4.3304,10927,0
NVT,D,20000614,000000,4.3747,4.3747,4.3747,4.3747,6071,0
NVT,D,20000615,000000,4.2864,4.2864,4.2864,4.2864,2622,0
NVT,D,20000616,000000,3.977,3.977,3.977,3.977,5880,0
NVT,D,20000619,000000,4.0654,4.0654,4.0654,4.0654,7170,0
NVT,D,20000620,000000,4.1538,4.1538,4.1538,4.1538,1322,0
NVT,D,20000621,000000,4.1538,4.1538,4.1538,4.1538,19238,0
NVT,D,20000623,000000,4.198,4.198,4.198,4.198,15970,0
NVT,D,20000626,000000,3.7781,3.7781,3.7781,3.7781,10865,0
NVT,D,20000627,000000,4.1095,4.1095,4.1095,4.1095,8530,0
NVT,D,20000628,000000,4.1538,4.1538,4.1538,4.1538,16365,0
NVT,D,20000629,000000,4.198,4.198,4.198,4.198,9958,0
NVT,D,20000630,000000,4.0654,4.0654,4.0654,4.0654,26040,0
NVT,D,20000703,000000,4.2864,4.2864,4.2864,4.2864,2923,0
NVT,D,20000704,000000,4.198,4.198,4.198,4.198,5327,0
NVT,D,20000705,000000,4.1758,4.1758,4.1758,4.1758,3396,0
NVT,D,20000706,000000,4.1538,4.1538,4.1538,4.1538,3629,0
NVT,D,20000707,000000,4.0212,4.0212,4.0212,4.0212,6307,0
NVT,D,20000710,000000,4.0212,4.0212,4.0212,4.0212,6386,0
NVT,D,20000711,000000,4.0212,4.0212,4.0212,4.0212,22880,0
NVT,D,20000712,000000,4.0212,4.0212,4.0212,4.0212,71857,0
NVT,D,20000713,000000,4.198,4.198,4.198,4.198,15981,0
NVT,D,20000714,000000,4.198,4.198,4.198,4.198,15286,0
NVT,D,20000717,000000,4.198,4.198,4.198,4.198,67227,0
NVT,D,20000718,000000,4.1538,4.1538,4.1538,4.1538,29535,0
NVT,D,20000719,000000,3.756,3.756,3.756,3.756,115529,0
